value_id,element_id,attribute_id,subject_term_label,subject_term_value,locale_id,object_table_num,object_id,object_name
10438,177,7496,Anti-globalization,anti-globalization,1,57,452,Breaking the Bank
10459,177,7515,Anarchism,anarchism,1,57,461,SIN(A)PSIS 1a Abril 2007 Edición
10460,177,7516,Youth,youth,1,57,461,SIN(A)PSIS 1a Abril 2007 Edición
10483,177,7538,NULL,null,1,57,459,Archivos Babilonia: The War Room
10483,177,7538,NULL,null,1,57,459,The War Room
10503,177,7553,Anarchism,anarchism,1,57,464,SIN(A)PSIS 2a Mayo 2007 Edición
10504,177,7554,Youth,youth,1,57,464,SIN(A)PSIS 2a Mayo 2007 Edición
10545,177,7592,Coney Island,coney island,1,57,463,Volatile Works Does Coney Island: A Prelinger Remix
10546,177,7593,Archival Footage,archival footage,1,57,463,Volatile Works Does Coney Island: A Prelinger Remix
10618,177,7655,Punk,punk,1,57,472,Novel Amusements #3
10619,177,7656,Queer,queer,1,57,472,Novel Amusements #3
10643,177,7678,Winter Solstice Puppet Collective,winter solstice puppet collective,1,57,477,Gift To Winter
10643,177,7678,Winter Solstice Puppet Collective,winter solstice puppet collective,1,57,477,Gift to Winter: The Story of the Winter Solstice Puppet Collective
10669,177,7699,Guantanamo,guantanamo,1,57,479,Guantanamo
10673,177,7703,Native Americans,native americans,1,57,478,Newe Segobia is Not for Sale: The Struggle for Western Shoshone Land
10674,177,7704,Environmentalism,environmentalism,1,57,478,Newe Segobia is Not for Sale: The Struggle for Western Shoshone Land
10706,177,7735,Squatters,squatters,1,57,483,Shelter: a squatumentary
10707,177,7736,Documentary,documentary,1,57,483,Shelter: a squatumentary
10708,177,7737,San Francisco,san francisco,1,57,483,Shelter: a squatumentary
10727,177,7750,homelessness,homelessness,1,57,487,Public Blue
10727,177,7750,homelessness,homelessness,1,57,487,Public Blue: Osaka 2006 Homeless Tenttown Eviction
10728,177,7751,Prisons,prisons,1,57,479,Guantanamo
10733,177,7756,squatting,squatting,1,57,487,Public Blue
10733,177,7756,squatting,squatting,1,57,487,Public Blue: Osaka 2006 Homeless Tenttown Eviction
10735,177,7758,sexual violence,sexual violence,1,57,488,The Street Harassment Project
10736,177,7759,harassment,harassment,1,57,488,The Street Harassment Project
10832,177,7842,Anti-nuclear,anti-nuclear,1,57,489,Stronger Than Before | Carry Greenham House
10862,177,7864,Protesters,protesters,1,57,502,G8 TV: Heiligendamm 2007
10864,177,7866,Tribunal,tribunal,1,57,490,For The Record: World Tribunal on Iraq
10864,177,7866,Tribunal,tribunal,1,57,490,Tarihe Şerh: Irak Dünya Mahkemesi
10865,177,7867,Iraq,iraq,1,57,490,For The Record: World Tribunal on Iraq
10865,177,7867,Iraq,iraq,1,57,490,Tarihe Şerh: Irak Dünya Mahkemesi
10866,177,7868,United States - War,united states - war,1,57,490,For The Record: World Tribunal on Iraq
10866,177,7868,United States - War,united states - war,1,57,490,Tarihe Şerh: Irak Dünya Mahkemesi
10867,177,7869,LGBTQ,lgbtq,1,57,503,a recipe for gay triumphant utopias
10867,177,7869,LGBTQ,lgbtq,1,57,503,Your burrow runs deeper than your blade
10868,177,7870,Gay Liberation,gay liberation,1,57,503,a recipe for gay triumphant utopias
10868,177,7870,Gay Liberation,gay liberation,1,57,503,Your burrow runs deeper than your blade
10869,177,7871,G8 summitG8,g8 summitg8,1,57,502,G8 TV: Heiligendamm 2007
10904,177,7897,Prisons,prisons,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10905,177,7898,Prison Movements,prison movements,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10906,177,7899,Civil Rights Movement,civil rights movement,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10907,177,7900,George Jackson,george jackson,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10908,177,7901,Jonathon Jackson,jonathon jackson,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10909,177,7902,Black Panther Party,black panther party,1,57,506,Captive Nation: Black Prison Organizing in the Civil Rights Era
10958,177,7940,Situationism,situationism,1,57,508,La Société du spectacle
10958,177,7940,Situationism,situationism,1,57,508,Society of the spectacle
10992,177,7965,zines,zines,1,57,509,Bookmobile Book
10993,177,7966,artist books,artist books,1,57,509,Bookmobile Book
10994,177,7967,DIY culture,diy culture,1,57,509,Bookmobile Book
10995,177,7968,punk rock culture,punk rock culture,1,57,509,Bookmobile Book
11089,177,8035,Amsterdam,amsterdam,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11089,177,8035,Amsterdam,amsterdam,1,57,510,Demostrate/Turning Point Kalenderpanden!
11090,177,8036,Squatting,squatting,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11090,177,8036,Squatting,squatting,1,57,510,Demostrate/Turning Point Kalenderpanden!
11091,177,8037,Housing,housing,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11091,177,8037,Housing,housing,1,57,510,Demostrate/Turning Point Kalenderpanden!
11092,177,8038,Kalenderpanden,kalenderpanden,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11092,177,8038,Kalenderpanden,kalenderpanden,1,57,510,Demostrate/Turning Point Kalenderpanden!
11093,177,8039,Counter-culture,counter-culture,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11093,177,8039,Counter-culture,counter-culture,1,57,510,Demostrate/Turning Point Kalenderpanden!
11094,177,8040,punk rock culture,punk rock culture,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11094,177,8040,punk rock culture,punk rock culture,1,57,510,Demostrate/Turning Point Kalenderpanden!
11095,177,8041,info-shop,info-shop,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11095,177,8041,info-shop,info-shop,1,57,510,Demostrate/Turning Point Kalenderpanden!
11096,177,8042,free radio,free radio,1,57,510,Demonstratie/Keerpunt Kalenderpanden!
11096,177,8042,free radio,free radio,1,57,510,Demostrate/Turning Point Kalenderpanden!
11107,177,8052,libertarianism,libertarianism,1,57,512,Anything can happen
11122,177,8065,Libertarianism,libertarianism,1,57,511,Ten Theses On The Proliferation Of Egocrats
11123,177,8066,Socialism,socialism,1,57,511,Ten Theses On The Proliferation Of Egocrats
11137,177,8078,Poland,poland,1,57,513,"Capitalisme et lutte de classes en Pologne, 1970-71"
11137,177,8078,Poland,poland,1,57,513,Poland: 1970-71 Capitalism and Class Struggle
11138,177,8079,Strikes,strikes,1,57,513,"Capitalisme et lutte de classes en Pologne, 1970-71"
11138,177,8079,Strikes,strikes,1,57,513,Poland: 1970-71 Capitalism and Class Struggle
11139,177,8080,Class Struggle,class struggle,1,57,513,"Capitalisme et lutte de classes en Pologne, 1970-71"
11139,177,8080,Class Struggle,class struggle,1,57,513,Poland: 1970-71 Capitalism and Class Struggle
11140,177,8081,Capitalism,capitalism,1,57,513,"Capitalisme et lutte de classes en Pologne, 1970-71"
11140,177,8081,Capitalism,capitalism,1,57,513,Poland: 1970-71 Capitalism and Class Struggle
11157,177,8095,Israel,israel,1,57,514,Anti-Semitism and the Beirut Pogrom
11158,177,8096,Anti-semitism,anti-semitism,1,57,514,Anti-Semitism and the Beirut Pogrom
11159,177,8097,Middle East,middle east,1,57,514,Anti-Semitism and the Beirut Pogrom
11161,177,8098,History,history,1,57,407,Hungary '56
11162,177,8099,Revolution,revolution,1,57,407,Hungary '56
11187,177,8118,Strikes,strikes,1,57,515,Soy hijo de un trabajador de la Fábrica Lunafil.
11188,177,8119,Guatemala,guatemala,1,57,515,Soy hijo de un trabajador de la Fábrica Lunafil.
11189,177,8120,Labor organizing,labor organizing,1,57,515,Soy hijo de un trabajador de la Fábrica Lunafil.
11190,177,8121,Fábrica Lunafil,fábrica lunafil,1,57,515,Soy hijo de un trabajador de la Fábrica Lunafil.
11211,177,8137,Guerrilla warfare,guerrilla warfare,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11212,177,8138,People's War,people's war,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11213,177,8139,Guatemala,guatemala,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11214,177,8140,Armed Struggle,armed struggle,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11215,177,8141,Latin America,latin america,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11216,177,8142,Latin American solidarity,latin american solidarity,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11217,177,8143,civil war,civil war,1,57,516,La Guerra Popular Revolucionaria Avanza Victoriosa en Guatemala
11250,177,8165,cities,cities,1,57,517,CONTROLled Environment
11250,177,8165,cities,cities,1,57,517,Fortifying the City Against You
11251,177,8166,urbanism,urbanism,1,57,517,CONTROLled Environment
11251,177,8166,urbanism,urbanism,1,57,517,Fortifying the City Against You
11252,177,8167,security,security,1,57,517,CONTROLled Environment
11252,177,8167,security,security,1,57,517,Fortifying the City Against You
11253,177,8168,Atlanta,atlanta,1,57,517,CONTROLled Environment
11253,177,8168,Atlanta,atlanta,1,57,517,Fortifying the City Against You
11254,177,8169,artist project,artist project,1,57,517,CONTROLled Environment
11254,177,8169,artist project,artist project,1,57,517,Fortifying the City Against You
11255,177,8170,artist books,artist books,1,57,517,CONTROLled Environment
11255,177,8170,artist books,artist books,1,57,517,Fortifying the City Against You
11256,177,8171,Gentrification,gentrification,1,57,517,CONTROLled Environment
11256,177,8171,Gentrification,gentrification,1,57,517,Fortifying the City Against You
11285,177,8191,Israel,israel,1,57,518,Anti-semitism and the Beirut Pogrom
11286,177,8192,Anti-semitism,anti-semitism,1,57,518,Anti-semitism and the Beirut Pogrom
11287,177,8193,Middle East,middle east,1,57,518,Anti-semitism and the Beirut Pogrom
11295,177,8200,political psychology,political psychology,1,57,519,"Authoritarian conditioning, sexual repression and the irrational in politics"
11295,177,8200,political psychology,political psychology,1,57,519,The Irrational in Politics
11312,177,8215,labor,labor,1,57,520,The reproduction of daily life
11313,177,8216,Capitalism,capitalism,1,57,520,The reproduction of daily life
11322,177,8224,Capitalism,capitalism,1,57,521,The reproduction of daily life 
11323,177,8225,labor,labor,1,57,521,The reproduction of daily life 
11336,177,8236,labor,labor,1,57,522,The reproduction of daily life
11337,177,8237,Capitalism,capitalism,1,57,522,The reproduction of daily life
11348,177,8246,social change,social change,1,57,523,The incoherence of the intellectual : C. Wright Mills' Struggle to Unite Knowledge and Action
11373,177,8265,Strikes,strikes,1,57,525,Worker-student action committees France '68
11374,177,8266,Student organizing,student organizing,1,57,525,Worker-student action committees France '68
11386,177,8277,Strikes,strikes,1,57,526,Worker-student action committees France '68 
11387,177,8278,Student organizing,student organizing,1,57,526,Worker-student action committees France '68 
11402,177,8287,Strikes,strikes,1,57,527,Worker-student action committees France '68
11403,177,8288,Student organizing,student organizing,1,57,527,Worker-student action committees France '68
11448,177,8323,housing,housing,1,57,528,Kill City: Lower East Side Squatters 1992–2000
11449,177,8324,squatting,squatting,1,57,528,Kill City: Lower East Side Squatters 1992–2000
11516,177,8373,anti-imperialism,anti-imperialism,1,57,530,Tricontinental
11516,177,8373,anti-imperialism,anti-imperialism,1,57,530,Tricontinental magazine
11517,177,8374,Socialism,socialism,1,57,530,Tricontinental
11517,177,8374,Socialism,socialism,1,57,530,Tricontinental magazine
11518,177,8375,world politics,world politics,1,57,530,Tricontinental
11518,177,8375,world politics,world politics,1,57,530,Tricontinental magazine
11525,177,8382,Anti-imperialism,anti-imperialism,1,57,531,Tricontinental North American Edition
11526,177,8383,Socialism,socialism,1,57,531,Tricontinental North American Edition
11527,177,8384,World Politics,world politics,1,57,531,Tricontinental North American Edition
11547,177,8395,anti-imperialism,anti-imperialism,1,57,532,Anti-imperialism in Latin America : thought and action of its liberators
11615,177,8461,Socialism,socialism,1,57,533,Tricontinental Bulletin
11616,177,8462,world politics,world politics,1,57,533,Tricontinental Bulletin
11617,177,8463,anti-imperialism,anti-imperialism,1,57,533,Tricontinental Bulletin
11629,177,8471,Socialism,socialism,1,57,534,Tricontinental Supplement: We are not the armed branch of any particular organization
11630,177,8472,Puerto Rico,puerto rico,1,57,534,Tricontinental Supplement: We are not the armed branch of any particular organization
11631,177,8473,anti-imperialism,anti-imperialism,1,57,534,Tricontinental Supplement: We are not the armed branch of any particular organization
11647,177,8487,Socialism,socialism,1,57,536,Tricontinental Suplemento especial: Comandante Ernesto Che Guevara: Mensaje a la Tricontinental
11648,177,8488,Cuba,cuba,1,57,536,Tricontinental Suplemento especial: Comandante Ernesto Che Guevara: Mensaje a la Tricontinental
11649,177,8489,anti-imperialism,anti-imperialism,1,57,536,Tricontinental Suplemento especial: Comandante Ernesto Che Guevara: Mensaje a la Tricontinental
11657,177,8496,Socialism,socialism,1,57,537,Tricontinental Special Supplement: Guerilla warfare in Bolivia is not dead: It has just begun
11658,177,8497,anti-imperialism,anti-imperialism,1,57,537,Tricontinental Special Supplement: Guerilla warfare in Bolivia is not dead: It has just begun
11659,177,8498,Bolivia,bolivia,1,57,537,Tricontinental Special Supplement: Guerilla warfare in Bolivia is not dead: It has just begun
11660,177,8499,NULL,null,1,57,537,Tricontinental Special Supplement: Guerilla warfare in Bolivia is not dead: It has just begun
11672,177,8510,Vietnam War,vietnam war,1,57,538,For Viet Nam: Information Bulletin of the Tricontinental Committee of Support to the People of Viet Nam
11672,177,8510,Vietnam War,vietnam war,1,57,538,For Viet-Nam
11673,177,8511,anti-imperialism,anti-imperialism,1,57,538,For Viet Nam: Information Bulletin of the Tricontinental Committee of Support to the People of Viet Nam
11673,177,8511,anti-imperialism,anti-imperialism,1,57,538,For Viet-Nam
11688,177,8522,Portugal,portugal,1,57,539,Portuguese Colonies: Victory or Death
11689,177,8523,Anti-imperialism,anti-imperialism,1,57,539,Portuguese Colonies: Victory or Death
11690,177,8524,National liberation movements,national liberation movements,1,57,539,Portuguese Colonies: Victory or Death
11691,177,8525,anti-colonialism,anti-colonialism,1,57,539,Portuguese Colonies: Victory or Death
11699,177,8532,Political writings,political writings,1,57,540,The political thought of Ben Barka
11700,177,8533,Morocco,morocco,1,57,540,The political thought of Ben Barka
11701,177,8534,NULL,null,1,57,540,The political thought of Ben Barka
11710,177,8542,Brazil,brazil,1,57,541,Carlos Marighella
11711,177,8543,Politics and Government,politics and government,1,57,541,Carlos Marighella
11835,177,8656,Women,women,1,57,560,Equidad y participación social de la mujer mozambicana
11836,177,8657,Mozambique,mozambique,1,57,560,Equidad y participación social de la mujer mozambicana
11846,177,8666,Women,women,1,57,561,Equidad y participación social de la mujer mozambicana
11847,177,8667,Mozambique,mozambique,1,57,561,Equidad y participación social de la mujer mozambicana
11880,177,8701,Vietnam,vietnam,1,57,564,Selected Works Ho Chi Minh
11881,177,8702,anti-colonialism,anti-colonialism,1,57,564,Selected Works Ho Chi Minh
11882,177,8703,Communism,communism,1,57,564,Selected Works Ho Chi Minh
11893,177,8713,Palestine,palestine,1,57,565,Palestine: Crisis and Liberation
11894,177,8714,Intifada,intifada,1,57,565,Palestine: Crisis and Liberation
